"featureid"	"Adduct"	"CAS_Number"	"Charge"	"Compound_Name"	"Compound_Source"	"Data_Collector"	"ExactMass"	"FileScanUniqueID"	"INCHI"	"INCHI_AUX"	"Instrument"	"IonMode"	"Ion_Source"	"LibMZ"	"LibraryName"	"LibraryQualityString"	"Library_Class"	"MQScore"	"MZErrorPPM"	"MassDiff"	"NumberHits"	"Organism"	"PI"	"Precursor_MZ"	"Pubmed_ID"	"RT_Query"	"SharedPeaks"	"Smiles"	"SpecCharge"	"SpecMZ"	"SpectrumFile"	"SpectrumID"	"TIC_Query"	"UpdateWorkflowName"	"tags"	"internalFilename"
3949	"M+H"	"N/A"	1	"Spectral Match to Tyr-Phe from NIST14"	"Isolated"	"Data deposited by daniel"	0	"spectra/specs_ms.mgf3949"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	329.151	"lib-00032.mgf"	"Bronze"	3	0.811838	3.98679	0.00131226	1	"GNPS-NIST14-MATCHES"	"Data from Pieter C. Dorrestein"	329.151	"N/A"	0	6	"N/A"	1	329.15	"specs_ms.mgf"	"CCMSLIB00003138775"	681900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
2609	"M+H"	"N/A"	1	"Spectral Match to Asn-Ile from NIST14"	"Isolated"	"Data deposited by aaksenov"	0	"spectra/specs_ms.mgf2609"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	246.146	"lib-00032.mgf"	"Bronze"	3	0.808751	6.0751	0.00149536	1	"GNPS-NIST14-MATCHES"	"Data from Karin"	246.146	"N/A"	0	9	"N/A"	1	246.145	"specs_ms.mgf"	"CCMSLIB00003139471"	1638000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
972	"M+H"	"220805-22-1"	1	"N,N-DIMETHYLARGININE"	"Commercial"	"Kelly Weldon"	202.143	"spectra/specs_ms.mgf972"	"InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)"	"N/A"	"Orbitrap"	"Positive"	"ESI"	203.15	"lib-00015.mgf"	"Gold"	1	0.807215	1.50222	0.000305176	1	"GNPS-MSMLS"	"Dorrestein"	203.15	"N/A"	0	6	"CN(C)C(=NCCCC(C(=O)O)N)N"	1	203.15	"specs_ms.mgf"	"CCMSLIB00005464446"	2232000	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
10983	"M+H"	" "	0	"DescladinoseAzithromycin"	"Lysate"	"Neha Garg"	590.414	"spectra/specs_ms.mgf10983"	"InChI=1S/C30H58N2O9/c1-12-22-30(8,38)25(35)20(6)32(11)15-16(2)14-29(7,37)26(18(4)23(33)19(5)27(36)40-22)41-28-24(34)21(31(9)10)13-17(3)39-28/h16-26,28,33-35,37-38H,12-15H2,1-11H3/t16-,17?,18+,19-,20-,21?,22-,23+,24?,25-,26-,28+,29-,30-/m1/s1"	" "	"qTof"	"Positive"	"LC-ESI"	591.42	"lib-00013.mgf"	"Bronze"	3	0.806396	3.19923	0.00189209	1	"GNPS-LIBRARY"	"Pieter C Dorrestein"	591.42	" "	0	10	"CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2OC(C)CC(C2O)N(C)C)[C@](C[C@H](CN([C@@H]([C@H]([C@]1(C)O)O)C)C)C)(C)O"	1	591.422	"specs_ms.mgf"	"CCMSLIB00000478608"	2705400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3046	"M+H-H2O"	111004081	1	"Spectral Match to 9(S)-HpOTrE from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf3046"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	293.211	"lib-00032.mgf"	"Bronze"	3	0.806089	1.35305	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	293.211	"N/A"	0	7	"N/A"	1	293.211	"specs_ms.mgf"	"CCMSLIB00003136149"	200000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3889	"M+H"	"N/A"	1	"Spectral Match to His-Ile from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf3889"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	269.16	"lib-00032.mgf"	"Bronze"	3	0.802123	2.60776	0.000701904	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	269.16	"N/A"	0	10	"N/A"	1	269.161	"specs_ms.mgf"	"CCMSLIB00003134852"	23117000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1234	"M+H"	"N/A"	1	"Spectral Match to 9(10)-EpOME from NIST14"	"Isolated"	"Data deposited by amelnik"	0	"spectra/specs_ms.mgf1234"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	297.242	"lib-00032.mgf"	"Bronze"	3	0.79573	0.718684	0.000213623	1	"GNPS-NIST14-MATCHES"	"Data from Rob Knight "	297.242	"N/A"	0	8	"N/A"	1	297.242	"specs_ms.mgf"	"CCMSLIB00003137581"	488400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" Mono Unsaturated Epoxide Derivative"	"specs_ms.mgf"
4477	"M+H"	" "	1	"cyclo-(Val-Leu)"	"Crude"	"YLYang"	213.16	"spectra/specs_ms.mgf4477"	" "	" "	"Ion Trap"	"Positive"	"LC-ESI"	213.159	"lib-00013.mgf"	"Bronze"	3	0.792835	3.79396	0.000808716	1	"GNPS-LIBRARY"	"CCLiaw, YLYang"	213.159	" "	0	6	" "	1	213.16	"specs_ms.mgf"	"CCMSLIB00000081184"	79700	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3186	"M+H-H2O"	2420566	1	"Spectral Match to Conjugated linoleic Acid (10E,12Z) from NIST14"	"Isolated"	"Data deposited by amelnik"	0	"spectra/specs_ms.mgf3186"	"N/A"	"N/A"	"IT-FT/ion trap with FTMS"	"Positive"	"ESI"	263.237	"lib-00032.mgf"	"Bronze"	3	0.790487	1.15932	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from PDorrestein"	263.237	"N/A"	0	10	"N/A"	1	263.237	"specs_ms.mgf"	"CCMSLIB00003138143"	309000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10177	"M+H"	3386183	1	"Spectral Match to Nonaethylene glycol from NIST14"	"Isolated"	"Data deposited by rsilva"	0	"spectra/specs_ms.mgf10177"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	415.253	"lib-00032.mgf"	"Bronze"	3	0.786273	46.6671	0.0193787	1	"GNPS-NIST14-MATCHES"	"Data from Rob Knight"	415.253	"N/A"	0	7	"N/A"	1	415.234	"specs_ms.mgf"	"CCMSLIB00003138197"	1178300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1118	"M+H-H2O"	89886420	1	"Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf1118"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.216	"lib-00032.mgf"	"Bronze"	3	0.785634	0.770601	0.000213623	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	277.216	"N/A"	0	8	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003134682"	107900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
927	"M+H"	20290759	1	"Spectral Match to Stearidonic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf927"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.22	"lib-00032.mgf"	"Bronze"	3	0.784774	16.1824	0.00448608	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	277.22	"N/A"	0	8	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003139583"	245400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3440	"M+H"	108437645	1	"Spectral Match to 12-Oxo-5Z,8Z,10E,14Z-eicosatetraenoic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf3440"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	319.226	"lib-00032.mgf"	"Bronze"	3	0.778679	0.286796	9.15527E-05	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	319.226	"N/A"	0	9	"N/A"	1	319.226	"specs_ms.mgf"	"CCMSLIB00003134762"	733200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10614	"M+H"	"N/A"	1	"Spectral Match to Thr-Val-Leu from NIST14"	"Isolated"	"Data deposited by rsilva"	0	"spectra/specs_ms.mgf10614"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	332.22	"lib-00032.mgf"	"Bronze"	3	0.777963	6.61389	0.00219727	1	"GNPS-NIST14-MATCHES"	"Data from Rob Knight"	332.22	"N/A"	0	6	"N/A"	1	332.218	"specs_ms.mgf"	"CCMSLIB00003138049"	423800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
925	"M+H"	108437645	1	"Spectral Match to 12-Oxo-5Z,8Z,10E,14Z-eicosatetraenoic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf925"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	319.226	"lib-00032.mgf"	"Bronze"	3	0.773463	0.573592	0.000183105	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	319.226	"N/A"	0	10	"N/A"	1	319.226	"specs_ms.mgf"	"CCMSLIB00003134762"	1747600	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
4520	"M+H"	"N/A"	1	"Spectral Match to Val-Met from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf4520"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	249.126	"lib-00032.mgf"	"Bronze"	3	0.773232	1.16374	0.000289917	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	249.126	"N/A"	0	8	"N/A"	1	249.126	"specs_ms.mgf"	"CCMSLIB00003138480"	1241800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6442	"M-2H2O+H"	"505-95-3"	1	"OMEGA-HYDROXYDODECANOATE"	"Commercial"	"Kelly Weldon"	216.173	"spectra/specs_ms.mgf6442"	"InChI=1S/C12H24O3/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h13H,1-11H2,(H,14,15)"	"N/A"	"Orbitrap"	"Positive"	"ESI"	181.159	"lib-00015.mgf"	"Gold"	1	0.773048	3.28492	0.000595093	1	"GNPS-MSMLS"	"Dorrestein"	181.159	79034	0	6	"OCCCCCCCCCCCC(O)=O"	1	181.158	"specs_ms.mgf"	"CCMSLIB00005463889"	199000	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
13249	"M+H"	"N/A"	1	"Spectral Match to Gly-Tyr from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf13249"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	239.103	"lib-00032.mgf"	"Bronze"	3	0.767172	1.65924	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Suryasarathi Dasgupta"	239.103	"N/A"	0	6	"N/A"	1	239.103	"specs_ms.mgf"	"CCMSLIB00003135862"	1610800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3053	"[M+H]+"	"N/A"	1	"MoNA:790536 Linoleic acid"	"isolated"	"MoNA"	0	"spectra/specs_ms.mgf3053"	"InChI=1/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-/f/h19H"	"N/A"	"LC-ESI-QFT"	" "	"LC-ESI-QFT"	281.247	"lib-00029.mgf"	"Bronze"	3	0.759877	0.651049	0.000183105	1	"MONA"	"MoNA"	281.247	"N/A"	0	9	"N/A"	1	281.247	"specs_ms.mgf"	"CCMSLIB00000567955"	297800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1061	"M+H"	54232596	1	"Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14"	"Isolated"	"Data deposited by pwiemann"	0	"spectra/specs_ms.mgf1061"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	295.227	"lib-00032.mgf"	"Bronze"	3	0.757443	3.30784	0.000976562	1	"GNPS-NIST14-MATCHES"	"Data from Wiemann"	295.227	"N/A"	0	10	"N/A"	1	295.226	"specs_ms.mgf"	"CCMSLIB00003135615"	318500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
2996	"M+H"	599542	1	"Spectral Match to Pantothenic acid from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf2996"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	220.118	"lib-00032.mgf"	"Bronze"	3	0.752819	1.80234	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Christopher A. Lowry"	220.118	"N/A"	0	7	"N/A"	1	220.118	"specs_ms.mgf"	"CCMSLIB00003138376"	565300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
2671	"M+H"	13431248	1	"Spectral Match to N8-Acetylspermidine from NIST14"	"Isolated"	"Data deposited by amelnik"	0	"spectra/specs_ms.mgf2671"	"N/A"	"N/A"	"IT-FT/ion trap with FTMS"	"Positive"	"ESI"	188.176	"lib-00032.mgf"	"Bronze"	3	0.751599	1.54067	0.000289917	1	"GNPS-NIST14-MATCHES"	"Data from Rob Knight "	188.176	"N/A"	0	6	"N/A"	1	188.176	"specs_ms.mgf"	"CCMSLIB00003136118"	5937000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
588	"M+H"	54232596	1	"Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14"	"Isolated"	"Data deposited by pwiemann"	0	"spectra/specs_ms.mgf588"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	295.227	"lib-00032.mgf"	"Bronze"	3	0.751024	2.99773	0.00088501	1	"GNPS-NIST14-MATCHES"	"Data from Wiemann"	295.227	"N/A"	0	11	"N/A"	1	295.226	"specs_ms.mgf"	"CCMSLIB00003135615"	1664000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
717	"M+H"	68940	1	"Spectral Match to Hypoxanthine from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf717"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	137.046	"lib-00032.mgf"	"Bronze"	3	0.748868	2.22681	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	137.046	"N/A"	0	6	"N/A"	1	137.046	"specs_ms.mgf"	"CCMSLIB00003137374"	5028000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10708	"M+H"	54739309	1	"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf10708"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	295.227	"lib-00032.mgf"	"Bronze"	3	0.740171	4.03143	0.00119019	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	295.227	"N/A"	0	7	"N/A"	1	295.226	"specs_ms.mgf"	"CCMSLIB00003137992"	76500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6853	"M+H"	263399344	1	"Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf6853"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	315.253	"lib-00032.mgf"	"Bronze"	3	0.73754	2.22648	0.000701904	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	315.253	"N/A"	0	8	"N/A"	1	315.252	"specs_ms.mgf"	"CCMSLIB00003135516"	1222000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12514	"M+H-H2O"	105835447	1	"Spectral Match to 15-OxoEDE from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf12514"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	305.247	"lib-00032.mgf"	"Bronze"	3	0.73365	0.399907	0.00012207	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	305.247	"N/A"	0	8	"N/A"	1	305.247	"specs_ms.mgf"	"CCMSLIB00003138491"	191800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11939	"M+H"	263399344	1	"Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf11939"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	315.253	"lib-00032.mgf"	"Bronze"	3	0.733503	2.22648	0.000701904	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	315.253	"N/A"	0	7	"N/A"	1	315.252	"specs_ms.mgf"	"CCMSLIB00003135516"	136100	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3054	"M+H-H2O"	478931827	1	"Spectral Match to trans-EKODE-(E)-Ib from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf3054"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	293.211	"lib-00032.mgf"	"Bronze"	3	0.728601	2.39385	0.000701904	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	293.211	"N/A"	0	8	"N/A"	1	293.21	"specs_ms.mgf"	"CCMSLIB00003139965"	158400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1010	"M+H-H2O"	263399344	1	"Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf1010"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	297.242	"lib-00032.mgf"	"Bronze"	3	0.727909	1.02669	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	297.242	"N/A"	0	8	"N/A"	1	297.242	"specs_ms.mgf"	"CCMSLIB00003135128"	125000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10129	"M+H-H2O"	73307525	1	"Spectral Match to 5-HETE from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf10129"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	303.231	"lib-00032.mgf"	"Bronze"	3	0.719567	1.40898	0.000427246	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	303.231	"N/A"	0	8	"N/A"	1	303.231	"specs_ms.mgf"	"CCMSLIB00003134917"	101200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3011	"M+H-H2O"	6902778	1	"Spectral Match to Genipin from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf3011"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	209.081	"lib-00032.mgf"	"Bronze"	3	0.71802	1.97047	0.000411987	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	209.081	"N/A"	0	6	"N/A"	1	209.081	"specs_ms.mgf"	"CCMSLIB00003137962"	191300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
9720	"[M+NH4]+"	"N/A"	1	"9-(2,3-dihydroxypropoxy)-9-oxononanoic acid"	"isolated"	"MoNA:VF-NPL-QEHF016966"	0	"spectra/specs_ms.mgf9720"	"InChI=1S/C12H22O6/c13-8-10(14)9-18-12(17)7-5-3-1-2-4-6-11(15)16/h10,13-14H,1-9H2,(H,15,16)"	"N/A"	"ESI-QFT"	"positive"	"N/A"	280.175	"lib-00029.mgf"	"Bronze"	3	0.711306	1.416	0.000396729	1	"MONA"	"MoNA"	280.175	"N/A"	0	7	"N/A"	1	280.175	"specs_ms.mgf"	"CCMSLIB00004708029"	288800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
998	"M+H-H2O"	263399344	1	"Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf998"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	297.242	"lib-00032.mgf"	"Bronze"	3	0.709481	1.74538	0.000518799	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	297.242	"N/A"	0	7	"N/A"	1	297.241	"specs_ms.mgf"	"CCMSLIB00003135128"	164500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10637	"M+H"	14492149	1	"Spectral Match to Met-Phe from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf10637"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	297.126	"lib-00032.mgf"	"Bronze"	3	0.707028	0.308128	9.15527E-05	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	297.126	"N/A"	0	6	"N/A"	1	297.126	"specs_ms.mgf"	"CCMSLIB00003139887"	412400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
